DATE,ULSP_PRICE,ULSD_PRICE,ULSP_DUTY,ULSD_DUTY,PRICE_OIL,PRICE_CURRENCY,INFLATION_RATE
2022-12-01,,,,,80.92,1.2253,
2022-12-02,,,,,,1.2287,
2022-12-03,,,,,,,
2022-12-04,,,,,,,
2022-12-05,1.592,1.8356,0.5295000000000001,0.5295000000000001,,1.2188,
2022-12-06,,,,,,1.2137,
2022-12-07,,,,,,1.2199,
2022-12-08,,,,,,1.2233,
2022-12-09,,,,,,1.2255,
2022-12-10,,,,,,,
2022-12-11,,,,,,,
2022-12-12,1.5597,1.7991,0.5295000000000001,0.5295000000000001,,1.227,
2022-12-13,,,,,,1.2354,
2022-12-14,,,,,,1.2421,
2022-12-15,,,,,,1.2176,
2022-12-16,,,,,,1.214,
2022-12-17,,,,,,,
2022-12-18,,,,,,,
2022-12-19,1.5407,1.7762,0.5295000000000001,0.5295000000000001,,1.2146,
2022-12-20,,,,,,1.2181,
2022-12-21,,,,,,1.2083,
2022-12-22,,,,,,1.2043,
2022-12-23,,,,,,1.2058,
2022-12-24,,,,,,,
2022-12-25,,,,,,,
2022-12-26,1.5194,1.7552,0.5295000000000001,0.5295000000000001,,1.206,
2022-12-27,,,,,,1.2021,
2022-12-28,,,,,,1.2013,
2022-12-29,,,,,,1.2052,
2022-12-30,,,,,,1.2097,
2022-12-31,,,,,,,
2023-01-01,,,,,82.5,,
2023-01-02,1.509,1.7416,0.5295000000000001,0.5295000000000001,,1.2045,
2023-01-03,,,,,,1.1966,
2023-01-04,,,,,,1.2053,
2023-01-05,,,,,,1.1906,
2023-01-06,,,,,,1.2092,
2023-01-07,,,,,,,
2023-01-08,,,,,,,
2023-01-09,1.4997,1.7316,0.5295000000000001,0.5295000000000001,,1.2183,
2023-01-10,,,,,,1.2155,
2023-01-11,,,,,,1.2142,
2023-01-12,,,,,,1.22,
2023-01-13,,,,,,1.2226,
2023-01-14,,,,,,,
2023-01-15,,,,,,,
2023-01-16,1.4879,1.7164,0.5295000000000001,0.5295000000000001,,1.2191,
2023-01-17,,,,,,1.2288,
2023-01-18,,,,,,1.2346,
2023-01-19,,,,,,1.2389,
2023-01-20,,,,,,1.2393,
2023-01-21,,,,,,,
2023-01-22,,,,,,,
2023-01-23,1.4821,1.7086,0.5295000000000001,0.5295000000000001,,1.2373,
2023-01-24,,,,,,1.2328,
2023-01-25,,,,,,1.24,
2023-01-26,,,,,,1.2406,
2023-01-27,,,,,,1.2397,
2023-01-28,,,,,,,
2023-01-29,,,,,,,
2023-01-30,1.4818,1.7056,0.5295000000000001,0.5295000000000001,,1.2352,
2023-01-31,,,,,,1.232,
2023-02-01,,,,,82.59,1.2376,
2023-02-02,,,,,,1.2223,
2023-02-03,,,,,,1.2051,
2023-02-04,,,,,,,
2023-02-05,,,,,,,
2023-02-06,1.4834,1.7036000000000002,0.5295000000000001,0.5295000000000001,,1.2016,
2023-02-07,,,,,,1.2042,
2023-02-08,,,,,,1.2071,
2023-02-09,,,,,,1.2122,
2023-02-10,,,,,,1.2058,
2023-02-11,,,,,,,
2023-02-12,,,,,,,
2023-02-13,1.4798,1.6966,0.5295000000000001,0.5295000000000001,,1.2135,
2023-02-14,,,,,,1.217,
2023-02-15,,,,,,1.2026,
2023-02-16,,,,,,1.1993,
2023-02-17,,,,,,1.2035,
2023-02-18,,,,,,,
2023-02-19,,,,,,,
2023-02-20,1.4786,1.693,0.5295000000000001,0.5295000000000001,,1.2038,
2023-02-21,,,,,,1.2115,
2023-02-22,,,,,,1.2044,
2023-02-23,,,,,,1.2013,
