DATE,ULSP_PRICE,ULSD_PRICE,ULSP_DUTY,ULSD_DUTY,PRICE_OIL,PRICE_CURRENCY,INFLATION_RATE
2023-03-05,1.4755,1.6856,0.5295000000000001,0.5295000000000001,78.43,1.204,1.5
2023-03-06,1.4712,1.6733000000000002,0.5295000000000001,0.5295000000000001,78.43,1.2021,1.5
2023-03-07,1.4712,1.6733000000000002,0.5295000000000001,0.5295000000000001,78.43,1.1827,1.5
2023-03-08,1.4712,1.6733000000000002,0.5295000000000001,0.5295000000000001,78.43,1.1842,1.5
2023-03-09,1.4712,1.6733000000000002,0.5295000000000001,0.5295000000000001,78.43,1.1925,1.5
2023-03-10,1.4712,1.6733000000000002,0.5295000000000001,0.5295000000000001,78.43,1.2028,1.5
2023-03-11,1.4712,1.6733000000000002,0.5295000000000001,0.5295000000000001,78.43,1.2028,1.5
2023-03-12,1.4712,1.6733000000000002,0.5295000000000001,0.5295000000000001,78.43,1.2028,1.5
2023-03-13,1.4697,1.6704,0.5295000000000001,0.5295000000000001,78.43,1.2181,1.5
2023-03-14,1.4697,1.6704,0.5295000000000001,0.5295000000000001,78.43,1.2158,1.5
2023-03-15,1.4697,1.6704,0.5295000000000001,0.5295000000000001,78.43,1.2065,1.5
2023-03-16,1.4697,1.6704,0.5295000000000001,0.5295000000000001,78.43,1.2107,1.5
2023-03-17,1.4697,1.6704,0.5295000000000001,0.5295000000000001,78.43,1.2175,1.5
2023-03-18,1.4697,1.6704,0.5295000000000001,0.5295000000000001,78.43,1.2175,1.5
2023-03-19,1.4697,1.6704,0.5295000000000001,0.5295000000000001,78.43,1.2175,1.5
2023-03-20,1.4662,1.6626,0.5295000000000001,0.5295000000000001,78.43,1.2276,1.5
2023-03-21,1.4662,1.6626,0.5295000000000001,0.5295000000000001,78.43,1.2214,1.5
2023-03-22,1.4662,1.6626,0.5295000000000001,0.5295000000000001,78.43,1.2264,1.5
2023-03-23,1.4662,1.6626,0.5295000000000001,0.5295000000000001,78.43,1.2285,1.5
2023-03-24,1.4662,1.6626,0.5295000000000001,0.5295000000000001,78.43,1.223,1.5
2023-03-25,1.4662,1.6626,0.5295000000000001,0.5295000000000001,78.43,1.223,1.5
2023-03-26,1.4662,1.6626,0.5295000000000001,0.5295000000000001,78.43,1.223,1.5
2023-03-27,1.4621000000000002,1.6518000000000002,0.5295000000000001,0.5295000000000001,78.43,1.2284,1.5
2023-03-28,1.4621000000000002,1.6518000000000002,0.5295000000000001,0.5295000000000001,78.43,1.234,1.5
2023-03-29,1.4621000000000002,1.6518000000000002,0.5295000000000001,0.5295000000000001,78.43,1.2311,1.5
2023-03-30,1.4621000000000002,1.6518000000000002,0.5295000000000001,0.5295000000000001,78.43,1.2383,1.5
2023-03-31,1.4621000000000002,1.6518000000000002,0.5295000000000001,0.5295000000000001,78.43,1.2333,1.5
2023-04-01,1.4621000000000002,1.6518000000000002,0.5295000000000001,0.5295000000000001,84.64,1.2333,1.5
2023-04-02,1.4621000000000002,1.6518000000000002,0.5295000000000001,0.5295000000000001,84.64,1.2333,1.5
2023-04-03,1.4572,1.6371,0.5295000000000001,0.5295000000000001,84.64,1.2411,1.5
2023-04-04,1.4572,1.6371,0.5295000000000001,0.5295000000000001,84.64,1.2499,1.5
2023-04-05,1.4572,1.6371,0.5295000000000001,0.5295000000000001,84.64,1.2457,1.5
2023-04-06,1.4572,1.6371,0.5295000000000001,0.5295000000000001,84.64,1.2439,1.5
2023-04-07,1.4572,1.6371,0.5295000000000001,0.5295000000000001,84.64,1.2413,1.5
2023-04-08,1.4572,1.6371,0.5295000000000001,0.5295000000000001,84.64,1.2413,1.5
2023-04-09,1.4572,1.6371,0.5295000000000001,0.5295000000000001,84.64,1.2413,1.5
2023-04-10,1.4582,1.6271,0.5295000000000001,0.5295000000000001,84.64,1.2381,1.5
2023-04-11,1.4582,1.6271,0.5295000000000001,0.5295000000000001,84.64,1.2424,1.5
2023-04-12,1.4582,1.6271,0.5295000000000001,0.5295000000000001,84.64,1.2481,1.5
2023-04-13,1.4582,1.6271,0.5295000000000001,0.5295000000000001,84.64,1.252,1.5
2023-04-14,1.4582,1.6271,0.5295000000000001,0.5295000000000001,84.64,1.2413,1.5
2023-04-15,1.4582,1.6271,0.5295000000000001,0.5295000000000001,84.64,1.2413,1.5
2023-04-16,1.4582,1.6271,0.5295000000000001,0.5295000000000001,84.64,1.2413,1.5
2023-04-17,1.4593,1.6211000000000002,0.5295000000000001,0.5295000000000001,84.64,1.2374,1.5
2023-04-18,1.4593,1.6211000000000002,0.5295000000000001,0.5295000000000001,84.64,1.2424,1.5
2023-04-19,1.4593,1.6211000000000002,0.5295000000000001,0.5295000000000001,84.64,1.2438,1.5
2023-04-20,1.4593,1.6211000000000002,0.5295000000000001,0.5295000000000001,84.64,1.2443,1.5
2023-04-21,1.4593,1.6211000000000002,0.5295000000000001,0.5295000000000001,84.64,1.243,1.5
2023-04-22,1.4593,1.6211000000000002,0.5295000000000001,0.5295000000000001,84.64,1.243,1.5
2023-04-23,1.4593,1.6211000000000002,0.5295000000000001,0.5295000000000001,84.64,1.243,1.5
2023-04-24,1.4584,1.6134,0.5295000000000001,0.5295000000000001,84.64,1.2482,1.5
2023-04-25,1.4584,1.6134,0.5295000000000001,0.5295000000000001,84.64,1.2408,1.5
2023-04-26,1.4584,1.6134,0.5295000000000001,0.5295000000000001,84.64,1.2467,1.5
2023-04-27,1.4584,1.6134,0.5295000000000001,0.5295000000000001,84.64,1.2487,1.5
2023-04-28,1.4584,1.6134,0.5295000000000001,0.5295000000000001,84.64,1.2572,1.5
2023-04-29,1.4584,1.6134,0.5295000000000001,0.5295000000000001,84.64,1.2572,1.5
2023-04-30,1.4584,1.6134,0.5295000000000001,0.5295000000000001,84.64,1.2572,1.5
2023-05-01,1.4571,1.6035,0.5295000000000001,0.5295000000000001,75.47,1.2496,1.5
2023-05-02,1.4571,1.6035,0.5295000000000001,0.5295000000000001,75.47,1.2464,1.5
2023-05-03,1.4571,1.6035,0.5295000000000001,0.5295000000000001,75.47,1.2564,1.5
2023-05-04,1.4571,1.6035,0.5295000000000001,0.5295000000000001,75.47,1.2572,1.5
2023-05-05,1.4571,1.6035,0.5295000000000001,0.5295000000000001,75.47,1.2641,1.5
2023-05-06,1.4571,1.6035,0.5295000000000001,0.5295000000000001,75.47,1.2641,1.5
2023-05-07,1.4571,1.6035,0.5295000000000001,0.5295000000000001,75.47,1.2641,1.5
2023-05-08,1.453,1.5812,0.5295000000000001,0.5295000000000001,75.47,1.2617,1.5
2023-05-09,1.453,1.5812,0.5295000000000001,0.5295000000000001,75.47,1.2619,1.5
2023-05-10,1.453,1.5812,0.5295000000000001,0.5295000000000001,75.47,1.2624,1.5
2023-05-11,1.453,1.5812,0.5295000000000001,0.5295000000000001,75.47,1.2509,1.5
2023-05-12,1.453,1.5812,0.5295000000000001,0.5295000000000001,75.47,1.2457,1.5
2023-05-13,1.453,1.5812,0.5295000000000001,0.5295000000000001,75.47,1.2457,1.5
2023-05-14,1.453,1.5812,0.5295000000000001,0.5295000000000001,75.47,1.2457,1.5
2023-05-15,1.4465,1.5553,0.5295000000000001,0.5295000000000001,75.47,1.2527,1.5
2023-05-16,1.4465,1.5553,0.5295000000000001,0.5295000000000001,75.47,1.2485,1.5
2023-05-17,1.4465,1.5553,0.5295000000000001,0.5295000000000001,75.47,1.2486,1.5
2023-05-18,1.4465,1.5553,0.5295000000000001,0.5295000000000001,75.47,1.2408,1.5
2023-05-19,1.4465,1.5553,0.5295000000000001,0.5295000000000001,75.47,1.2444,1.5
2023-05-20,1.4465,1.5553,0.5295000000000001,0.5295000000000001,75.47,1.2444,1.5
2023-05-21,1.4465,1.5553,0.5295000000000001,0.5295000000000001,75.47,1.2444,1.5
2023-05-22,1.4364,1.5159,0.5295000000000001,0.5295000000000001,75.47,1.2437,1.5
2023-05-23,1.4364,1.5159,0.5295000000000001,0.5295000000000001,75.47,1.241,1.5
2023-05-24,1.4364,1.5159,0.5295000000000001,0.5295000000000001,75.47,1.2364,1.5
2023-05-25,1.4364,1.5159,0.5295000000000001,0.5295000000000001,75.47,1.2321,1.5
2023-05-26,1.4364,1.5159,0.5295000000000001,0.5295000000000001,75.47,1.2343,1.5
2023-05-27,1.4364,1.5159,0.5295000000000001,0.5295000000000001,75.47,1.2343,1.5
2023-05-28,1.4364,1.5159,0.5295000000000001,0.5295000000000001,75.47,1.2343,1.5
2023-05-29,1.4294,1.4787,0.5295000000000001,0.5295000000000001,75.47,1.2351,1.5
2023-05-30,1.4294,1.4787,0.5295000000000001,0.5295000000000001,75.47,1.2413,1.5
2023-05-31,1.4294,1.4787,0.5295000000000001,0.5295000000000001,75.47,1.2437,1.5
2023-06-01,1.4294,1.4787,0.5295000000000001,0.5295000000000001,74.84,1.2525,1.5
2023-06-02,1.4294,1.4787,0.5295000000000001,0.5295000000000001,74.84,1.2448,1.5
2023-06-03,1.4294,1.4787,0.5295000000000001,0.5295000000000001,74.84,1.2448,1.5
2023-06-04,1.4294,1.4787,0.5295000000000001,0.5295000000000001,74.84,1.2448,1.5
2023-06-05,1.429,1.4643000000000002,0.5295000000000001,0.5295000000000001,74.84,1.2437,1.5
2023-06-06,1.429,1.4643000000000002,0.5295000000000001,0.5295000000000001,74.84,1.2424,1.5
2023-06-07,1.429,1.4643000000000002,0.5295000000000001,0.5295000000000001,74.84,1.2434,1.5
2023-06-08,1.429,1.4643000000000002,0.5295000000000001,0.5295000000000001,74.84,1.2553,1.5
2023-06-09,1.429,1.4643000000000002,0.5295000000000001,0.5295000000000001,74.84,1.2569,1.5
2023-06-10,1.429,1.4643000000000002,0.5295000000000001,0.5295000000000001,74.84,1.2569,1.5
2023-06-11,1.429,1.4643000000000002,0.5295000000000001,0.5295000000000001,74.84,1.2569,1.5
2023-06-12,1.4271,1.4548,0.5295000000000001,0.5295000000000001,74.84,1.2511,1.5
2023-06-13,1.4271,1.4548,0.5295000000000001,0.5295000000000001,74.84,1.2612,1.5
2023-06-14,1.4271,1.4548,0.5295000000000001,0.5295000000000001,74.84,1.2661,1.5
2023-06-15,1.4271,1.4548,0.5295000000000001,0.5295000000000001,74.84,1.2781,1.5
2023-06-16,1.4271,1.4548,0.5295000000000001,0.5295000000000001,74.84,1.2817,1.5
2023-06-17,1.4271,1.4548,0.5295000000000001,0.5295000000000001,74.84,1.2817,1.5
2023-06-18,1.4271,1.4548,0.5295000000000001,0.5295000000000001,74.84,1.2817,1.5
2023-06-19,1.4295,1.452,0.5295000000000001,0.5295000000000001,74.84,1.279,1.5
2023-06-20,1.4295,1.452,0.5295000000000001,0.5295000000000001,74.84,1.2761,1.5
2023-06-21,1.4295,1.452,0.5295000000000001,0.5295000000000001,74.84,1.2769,1.5
2023-06-22,1.4295,1.452,0.5295000000000001,0.5295000000000001,74.84,1.2746,1.5
2023-06-23,1.4295,1.452,0.5295000000000001,0.5295000000000001,74.84,1.2711,1.5
2023-06-24,1.4295,1.452,0.5295000000000001,0.5295000000000001,74.84,1.2711,1.5
2023-06-25,1.4295,1.452,0.5295000000000001,0.5295000000000001,74.84,1.2711,1.5
2023-06-26,1.4343,1.4565,0.5295000000000001,0.5295000000000001,74.84,1.2712,1.5
2023-06-27,1.4343,1.4565,0.5295000000000001,0.5295000000000001,74.84,1.2746,1.5
2023-06-28,1.4343,1.4565,0.5295000000000001,0.5295000000000001,74.84,1.264,1.5
2023-06-29,1.4343,1.4565,0.5295000000000001,0.5295000000000001,74.84,1.2612,1.5
2023-06-30,1.4343,1.4565,0.5295000000000001,0.5295000000000001,74.84,1.2704,1.5
2023-07-01,1.4343,1.4565,0.5295000000000001,0.5295000000000001,80.11,1.2704,1.5
2023-07-02,1.4343,1.4565,0.5295000000000001,0.5295000000000001,80.11,1.2704,1.5
2023-07-03,1.4340000000000002,1.4552,0.5295000000000001,0.5295000000000001,80.11,1.2691,1.5
2023-07-04,1.4340000000000002,1.4552,0.5295000000000001,0.5295000000000001,80.11,1.2712,1.5
2023-07-05,1.4340000000000002,1.4552,0.5295000000000001,0.5295000000000001,80.11,1.2704,1.5
2023-07-06,1.4340000000000002,1.4552,0.5295000000000001,0.5295000000000001,80.11,1.274,1.5
2023-07-07,1.4340000000000002,1.4552,0.5295000000000001,0.5295000000000001,80.11,1.2836,1.5
2023-07-08,1.4340000000000002,1.4552,0.5295000000000001,0.5295000000000001,80.11,1.2836,1.5
2023-07-09,1.4340000000000002,1.4552,0.5295000000000001,0.5295000000000001,80.11,1.2836,1.5
2023-07-10,1.4287,1.4472999999999998,0.5295000000000001,0.5295000000000001,80.11,1.2859,1.5
2023-07-11,1.4287,1.4472999999999998,0.5295000000000001,0.5295000000000001,80.11,1.2932,1.5
2023-07-12,1.4287,1.4472999999999998,0.5295000000000001,0.5295000000000001,80.11,1.2986,1.5
2023-07-13,1.4287,1.4472999999999998,0.5295000000000001,0.5295000000000001,80.11,1.3133,1.5
2023-07-14,1.4287,1.4472999999999998,0.5295000000000001,0.5295000000000001,80.11,1.3086,1.5
2023-07-15,1.4287,1.4472999999999998,0.5295000000000001,0.5295000000000001,80.11,1.3086,1.5
2023-07-16,1.4287,1.4472999999999998,0.5295000000000001,0.5295000000000001,80.11,1.3086,1.5
2023-07-17,1.4277000000000002,1.4464,0.5295000000000001,0.5295000000000001,80.11,1.3071,1.5
2023-07-18,1.4277000000000002,1.4464,0.5295000000000001,0.5295000000000001,80.11,1.3034,1.5
2023-07-19,1.4277000000000002,1.4464,0.5295000000000001,0.5295000000000001,80.11,1.2937,1.5
2023-07-20,1.4277000000000002,1.4464,0.5295000000000001,0.5295000000000001,80.11,1.2865,1.5
2023-07-21,1.4277000000000002,1.4464,0.5295000000000001,0.5295000000000001,80.11,1.2855,1.5
2023-07-22,1.4277000000000002,1.4464,0.5295000000000001,0.5295000000000001,80.11,1.2855,1.5
2023-07-23,1.4277000000000002,1.4464,0.5295000000000001,0.5295000000000001,80.11,1.2855,1.5
2023-07-24,1.4296,1.4513,0.5295000000000001,0.5295000000000001,80.11,1.2832,1.5
2023-07-25,1.4296,1.4513,0.5295000000000001,0.5295000000000001,80.11,1.29,1.5
2023-07-26,1.4296,1.4513,0.5295000000000001,0.5295000000000001,80.11,1.2939,1.5
2023-07-27,1.4296,1.4513,0.5295000000000001,0.5295000000000001,80.11,1.2793,1.5
2023-07-28,1.4296,1.4513,0.5295000000000001,0.5295000000000001,80.11,1.285,1.5
2023-07-29,1.4296,1.4513,0.5295000000000001,0.5295000000000001,80.11,1.285,1.5
2023-07-30,1.4296,1.4513,0.5295000000000001,0.5295000000000001,80.11,1.285,1.5
2023-07-31,1.4413,1.4594999999999998,0.5295000000000001,0.5295000000000001,80.11,1.2837,1.5
2023-08-01,1.4413,1.4594999999999998,0.5295000000000001,0.5295000000000001,86.15,1.2777,1.5
2023-08-02,1.4413,1.4594999999999998,0.5295000000000001,0.5295000000000001,86.15,1.2709,1.5
2023-08-03,1.4413,1.4594999999999998,0.5295000000000001,0.5295000000000001,86.15,1.2713,1.5
2023-08-04,1.4413,1.4594999999999998,0.5295000000000001,0.5295000000000001,86.15,1.2748,1.5
2023-08-05,1.4413,1.4594999999999998,0.5295000000000001,0.5295000000000001,86.15,1.2748,1.5
2023-08-06,1.4413,1.4594999999999998,0.5295000000000001,0.5295000000000001,86.15,1.2748,1.5
2023-08-07,1.4618,1.4823,0.5295000000000001,0.5295000000000001,86.15,1.2784,1.5
2023-08-08,1.4618,1.4823,0.5295000000000001,0.5295000000000001,86.15,1.2746,1.5
2023-08-09,1.4618,1.4823,0.5295000000000001,0.5295000000000001,86.15,1.2718,1.5
2023-08-10,1.4618,1.4823,0.5295000000000001,0.5295000000000001,86.15,1.2675,1.5
2023-08-11,1.4618,1.4823,0.5295000000000001,0.5295000000000001,86.15,1.2694,1.5
2023-08-12,1.4618,1.4823,0.5295000000000001,0.5295000000000001,86.15,1.2694,1.5
2023-08-13,1.4618,1.4823,0.5295000000000001,0.5295000000000001,86.15,1.2694,1.5
2023-08-14,1.4777,1.5037,0.5295000000000001,0.5295000000000001,86.15,1.268,1.5
2023-08-15,1.4777,1.5037,0.5295000000000001,0.5295000000000001,86.15,1.2703,1.5
2023-08-16,1.4777,1.5037,0.5295000000000001,0.5295000000000001,86.15,1.2727,1.5
2023-08-17,1.4777,1.5037,0.5295000000000001,0.5295000000000001,86.15,1.2745,1.5
2023-08-18,1.4777,1.5037,0.5295000000000001,0.5295000000000001,86.15,1.273,1.5
2023-08-19,1.4777,1.5037,0.5295000000000001,0.5295000000000001,86.15,1.273,1.5
2023-08-20,1.4777,1.5037,0.5295000000000001,0.5295000000000001,86.15,1.273,1.5
2023-08-21,1.494,1.5214,0.5295000000000001,0.5295000000000001,86.15,1.2754,1.5
2023-08-22,1.494,1.5214,0.5295000000000001,0.5295000000000001,86.15,1.273,1.5
2023-08-23,1.494,1.5214,0.5295000000000001,0.5295000000000001,86.15,1.2726,1.5
2023-08-24,1.494,1.5214,0.5295000000000001,0.5295000000000001,86.15,1.2599,1.5
2023-08-25,1.494,1.5214,0.5295000000000001,0.5295000000000001,86.15,1.2577,1.5
2023-08-26,1.494,1.5214,0.5295000000000001,0.5295000000000001,86.15,1.2577,1.5
2023-08-27,1.494,1.5214,0.5295000000000001,0.5295000000000001,86.15,1.2577,1.5
2023-08-28,1.5073,1.5352,0.5295000000000001,0.5295000000000001,86.15,1.2603,1.5
2023-08-29,1.5073,1.5352,0.5295000000000001,0.5295000000000001,86.15,1.2638,1.5
2023-08-30,1.5073,1.5352,0.5295000000000001,0.5295000000000001,86.15,1.2718,1.5
2023-08-31,1.5073,1.5352,0.5295000000000001,0.5295000000000001,86.15,1.2673,1.5
2023-09-01,1.5073,1.5352,0.5295000000000001,0.5295000000000001,93.72,1.2588,1.5
2023-09-02,1.5073,1.5352,0.5295000000000001,0.5295000000000001,93.72,1.2588,1.5
2023-09-03,1.5073,1.5352,0.5295000000000001,0.5295000000000001,93.72,1.2588,1.5
2023-09-04,1.5171,1.5465,0.5295000000000001,0.5295000000000001,93.72,1.2621,1.5
2023-09-05,1.5171,1.5465,0.5295000000000001,0.5295000000000001,93.72,1.2563,1.5
2023-09-06,1.5171,1.5465,0.5295000000000001,0.5295000000000001,93.72,1.2505,1.5
2023-09-07,1.5171,1.5465,0.5295000000000001,0.5295000000000001,93.72,1.2473,1.5
2023-09-08,1.5171,1.5465,0.5295000000000001,0.5295000000000001,93.72,1.2464,1.5
2023-09-09,1.5171,1.5465,0.5295000000000001,0.5295000000000001,93.72,1.2464,1.5
2023-09-10,1.5171,1.5465,0.5295000000000001,0.5295000000000001,93.72,1.2464,1.5
2023-09-11,1.531,1.5615,0.5295000000000001,0.5295000000000001,93.72,1.2509,1.5
2023-09-12,1.531,1.5615,0.5295000000000001,0.5295000000000001,93.72,1.2484,1.5
2023-09-13,1.531,1.5615,0.5295000000000001,0.5295000000000001,93.72,1.2488,1.5
2023-09-14,1.531,1.5615,0.5295000000000001,0.5295000000000001,93.72,1.2409,1.5
2023-09-15,1.531,1.5615,0.5295000000000001,0.5295000000000001,93.72,1.2389,1.5
2023-09-16,1.531,1.5615,0.5295000000000001,0.5295000000000001,93.72,1.2389,1.5
2023-09-17,1.531,1.5615,0.5295000000000001,0.5295000000000001,93.72,1.2389,1.5
2023-09-18,1.5406,1.5816,0.5295000000000001,0.5295000000000001,93.72,1.2382,1.5
2023-09-19,1.5406,1.5816,0.5295000000000001,0.5295000000000001,93.72,1.239,1.5
2023-09-20,1.5406,1.5816,0.5295000000000001,0.5295000000000001,93.72,1.2344,1.5
2023-09-21,1.5406,1.5816,0.5295000000000001,0.5295000000000001,93.72,1.2294,1.5
2023-09-22,1.5406,1.5816,0.5295000000000001,0.5295000000000001,93.72,1.2238,1.5
2023-09-23,1.5406,1.5816,0.5295000000000001,0.5295000000000001,93.72,1.2238,1.5
2023-09-24,1.5406,1.5816,0.5295000000000001,0.5295000000000001,93.72,1.2238,1.5
2023-09-25,1.5541,1.6061,0.5295000000000001,0.5295000000000001,93.72,1.2211,1.5
2023-09-26,1.5541,1.6061,0.5295000000000001,0.5295000000000001,93.72,1.2157,1.5
2023-09-27,1.5541,1.6061,0.5295000000000001,0.5295000000000001,93.72,1.2134,1.5
2023-09-28,1.5541,1.6061,0.5295000000000001,0.5295000000000001,93.72,1.2197,1.5
2023-09-29,1.5541,1.6061,0.5295000000000001,0.5295000000000001,93.72,1.2197,1.5
2023-09-30,1.5541,1.6061,0.5295000000000001,0.5295000000000001,93.72,1.2197,1.5
2023-10-01,1.5541,1.6061,0.5295000000000001,0.5295000000000001,90.6,1.2197,1.5
2023-10-02,1.5602,1.6215000000000002,0.5295000000000001,0.5295000000000001,90.6,1.2086,1.5
2023-10-03,1.5602,1.6215000000000002,0.5295000000000001,0.5295000000000001,90.6,1.2075,1.5
2023-10-04,1.5602,1.6215000000000002,0.5295000000000001,0.5295000000000001,90.6,1.2128,1.5
2023-10-05,1.5602,1.6215000000000002,0.5295000000000001,0.5295000000000001,90.6,1.219,1.5
2023-10-06,1.5602,1.6215000000000002,0.5295000000000001,0.5295000000000001,90.6,1.2238,1.5
2023-10-07,1.5602,1.6215000000000002,0.5295000000000001,0.5295000000000001,90.6,1.2238,1.5
2023-10-08,1.5602,1.6215000000000002,0.5295000000000001,0.5295000000000001,90.6,1.2238,1.5
2023-10-09,1.5594,1.6249,0.5295000000000001,0.5295000000000001,90.6,1.2236,1.5
2023-10-10,1.5594,1.6249,0.5295000000000001,0.5295000000000001,90.6,1.2285,1.5
2023-10-11,1.5594,1.6249,0.5295000000000001,0.5295000000000001,90.6,1.2311,1.5
2023-10-12,1.5594,1.6249,0.5295000000000001,0.5295000000000001,90.6,1.2173,1.5
2023-10-13,1.5594,1.6249,0.5295000000000001,0.5295000000000001,90.6,1.2141,1.5
2023-10-14,1.5594,1.6249,0.5295000000000001,0.5295000000000001,90.6,1.2141,1.5
2023-10-15,1.5594,1.6249,0.5295000000000001,0.5295000000000001,90.6,1.2141,1.5
2023-10-16,1.5509,1.6231,0.5295000000000001,0.5295000000000001,90.6,1.2216,1.5
2023-10-17,1.5509,1.6231,0.5295000000000001,0.5295000000000001,90.6,1.2178,1.5
2023-10-18,1.5509,1.6231,0.5295000000000001,0.5295000000000001,90.6,1.214,1.5
2023-10-19,1.5509,1.6231,0.5295000000000001,0.5295000000000001,90.6,1.2143,1.5
2023-10-20,1.5509,1.6231,0.5295000000000001,0.5295000000000001,90.6,1.216,1.5
2023-10-21,1.5509,1.6231,0.5295000000000001,0.5295000000000001,90.6,1.216,1.5
2023-10-22,1.5509,1.6231,0.5295000000000001,0.5295000000000001,90.6,1.216,1.5
2023-10-23,1.5463,1.6219,0.5295000000000001,0.5295000000000001,90.6,1.2248,1.5
2023-10-24,1.5463,1.6219,0.5295000000000001,0.5295000000000001,90.6,1.2159,1.5
2023-10-25,1.5463,1.6219,0.5295000000000001,0.5295000000000001,90.6,1.2108,1.5
2023-10-26,1.5463,1.6219,0.5295000000000001,0.5295000000000001,90.6,1.2126,1.5
2023-10-27,1.5463,1.6219,0.5295000000000001,0.5295000000000001,90.6,1.2122,1.5
2023-10-28,1.5463,1.6219,0.5295000000000001,0.5295000000000001,90.6,1.2122,1.5
2023-10-29,1.5463,1.6219,0.5295000000000001,0.5295000000000001,90.6,1.2122,1.5
2023-10-30,1.5397,1.6176,0.5295000000000001,0.5295000000000001,90.6,1.2168,1.5
2023-10-31,1.5397,1.6176,0.5295000000000001,0.5295000000000001,90.6,1.2152,1.5
2023-11-01,1.5397,1.6176,0.5295000000000001,0.5295000000000001,82.94,1.215,1.5
2023-11-02,1.5397,1.6176,0.5295000000000001,0.5295000000000001,82.94,1.2201,1.5
2023-11-03,1.5397,1.6176,0.5295000000000001,0.5295000000000001,82.94,1.2376,1.5
2023-11-04,1.5397,1.6176,0.5295000000000001,0.5295000000000001,82.94,1.2376,1.5
2023-11-05,1.5397,1.6176,0.5295000000000001,0.5295000000000001,82.94,1.2376,1.5
2023-11-06,1.5319999999999998,1.6086,0.5295000000000001,0.5295000000000001,82.94,1.2341,1.5
2023-11-07,1.5319999999999998,1.6086,0.5295000000000001,0.5295000000000001,82.94,1.2299,1.5
2023-11-08,1.5319999999999998,1.6086,0.5295000000000001,0.5295000000000001,82.94,1.2282,1.5
2023-11-09,1.5319999999999998,1.6086,0.5295000000000001,0.5295000000000001,82.94,1.2221,1.5
2023-11-10,1.5319999999999998,1.6086,0.5295000000000001,0.5295000000000001,82.94,1.2222,1.5
2023-11-11,1.5319999999999998,1.6086,0.5295000000000001,0.5295000000000001,82.94,1.2222,1.5
2023-11-12,1.5319999999999998,1.6086,0.5295000000000001,0.5295000000000001,82.94,1.2222,1.5
2023-11-13,1.5238999999999998,1.6039,0.5295000000000001,0.5295000000000001,82.94,1.2278,1.5
2023-11-14,1.5238999999999998,1.6039,0.5295000000000001,0.5295000000000001,82.94,1.2497,1.5
2023-11-15,1.5238999999999998,1.6039,0.5295000000000001,0.5295000000000001,82.94,1.2418,1.5
2023-11-16,1.5238999999999998,1.6039,0.5295000000000001,0.5295000000000001,82.94,1.2406,1.5
2023-11-17,1.5238999999999998,1.6039,0.5295000000000001,0.5295000000000001,82.94,1.2461,1.5
2023-11-18,1.5238999999999998,1.6039,0.5295000000000001,0.5295000000000001,82.94,1.2461,1.5
2023-11-19,1.5238999999999998,1.6039,0.5295000000000001,0.5295000000000001,82.94,1.2461,1.5
2023-11-20,1.505,1.5844,0.5295000000000001,0.5295000000000001,82.94,1.2504,1.5
2023-11-21,1.505,1.5844,0.5295000000000001,0.5295000000000001,82.94,1.2537,1.5
2023-11-22,1.505,1.5844,0.5295000000000001,0.5295000000000001,82.94,1.2492,1.5
2023-11-23,1.505,1.5844,0.5295000000000001,0.5295000000000001,82.94,1.2533,1.5
2023-11-24,1.505,1.5844,0.5295000000000001,0.5295000000000001,82.94,1.2603,1.5
2023-11-25,1.505,1.5844,0.5295000000000001,0.5295000000000001,82.94,1.2603,1.5
2023-11-26,1.505,1.5844,0.5295000000000001,0.5295000000000001,82.94,1.2603,1.5
2023-11-27,1.4799,1.5618,0.5295000000000001,0.5295000000000001,82.94,1.2625,1.5
2023-11-28,1.4799,1.5618,0.5295000000000001,0.5295000000000001,82.94,1.2693,1.5
2023-11-29,1.4799,1.5618,0.5295000000000001,0.5295000000000001,82.94,1.2694,1.5
2023-11-30,1.4799,1.5618,0.5295000000000001,0.5295000000000001,82.94,1.2622,1.5
2023-12-01,1.4799,1.5618,0.5295000000000001,0.5295000000000001,77.63,1.27,1.5
2023-12-02,1.4799,1.5618,0.5295000000000001,0.5295000000000001,77.63,1.27,1.5
2023-12-03,1.4799,1.5618,0.5295000000000001,0.5295000000000001,77.63,1.27,1.5
2023-12-04,1.4571,1.541,0.5295000000000001,0.5295000000000001,77.63,1.2632,1.5
2023-12-05,1.4571,1.541,0.5295000000000001,0.5295000000000001,77.63,1.2593,1.5
2023-12-06,1.4571,1.541,0.5295000000000001,0.5295000000000001,77.63,1.2559,1.5
2023-12-07,1.4571,1.541,0.5295000000000001,0.5295000000000001,77.63,1.259,1.5
2023-12-08,1.4571,1.541,0.5295000000000001,0.5295000000000001,77.63,1.2546,1.5
2023-12-09,1.4571,1.541,0.5295000000000001,0.5295000000000001,77.63,1.2546,1.5
2023-12-10,1.4571,1.541,0.5295000000000001,0.5295000000000001,77.63,1.2546,1.5
2023-12-11,1.4380000000000002,1.5201,0.5295000000000001,0.5295000000000001,77.63,1.2553,1.5
2023-12-12,1.4380000000000002,1.5201,0.5295000000000001,0.5295000000000001,77.63,1.2561,1.5
2023-12-13,1.4380000000000002,1.5201,0.5295000000000001,0.5295000000000001,77.63,1.2618,1.5
